Epoch: 0, Train Loss: 0.08055479406463921, Valid Loss: 0.07807853340739862
Epoch: 67, Train Loss: 0.02773181462730451, Valid Loss: 0.027658049353960427
Epoch: 68, Train Loss: 0.027658288558091174, Valid Loss: 0.027658049353960427
Epoch: 69, Train Loss: 0.027572544953068136, Valid Loss: 0.027383880695237457
Epoch: 70, Train Loss: 0.027430887209520718, Valid Loss: 0.027383880695237457
Epoch: 71, Train Loss: 0.027415912233249334, Valid Loss: 0.027383880695237457
Epoch: 72, Train Loss: 0.027283661592636527, Valid Loss: 0.027346207966637365
Epoch: 73, Train Loss: 0.027213366152467368, Valid Loss: 0.027346207966637365
Epoch: 74, Train Loss: 0.027134118530403425, Valid Loss: 0.027346207966637365
Epoch: 75, Train Loss: 0.02702131624999483, Valid Loss: 0.0269716055805104
Epoch: 76, Train Loss: 0.027022314708606374, Valid Loss: 0.0269716055805104
Epoch: 77, Train Loss: 0.026894959358683718, Valid Loss: 0.0269716055805104
Epoch: 78, Train Loss: 0.026838914053890196, Valid Loss: 0.026758855137979726
Epoch: 79, Train Loss: 0.02676870064850181, Valid Loss: 0.026758855137979726
Epoch: 80, Train Loss: 0.0266851183122781, Valid Loss: 0.026758855137979726
Epoch: 81, Train Loss: 0.0266464831921394, Valid Loss: 0.026613883603339092
Epoch: 82, Train Loss: 0.026542035437437623, Valid Loss: 0.026613883603339092
Epoch: 83, Train Loss: 0.026464028168080102, Valid Loss: 0.026613883603339092
Epoch: 84, Train Loss: 0.026433539812834292, Valid Loss: 0.026472940293310373
Epoch: 85, Train Loss: 0.026389647475845202, Valid Loss: 0.026472940293310373
Epoch: 86, Train Loss: 0.026342641811471515, Valid Loss: 0.026472940293310373
Epoch: 87, Train Loss: 0.026292189371506815, Valid Loss: 0.0263076931705084
Epoch: 88, Train Loss: 0.026188185048831615, Valid Loss: 0.0263076931705084
Epoch: 89, Train Loss: 0.02616252721367035, Valid Loss: 0.0263076931705084
Epoch: 90, Train Loss: 0.026097773665429886, Valid Loss: 0.026154371636686092
Epoch: 91, Train Loss: 0.026035302941627547, Valid Loss: 0.026154371636686092
Epoch: 92, Train Loss: 0.02604905288397511, Valid Loss: 0.026154371636686092
Epoch: 93, Train Loss: 0.02600131970384025, Valid Loss: 0.02604588149611044
Epoch: 94, Train Loss: 0.025925454496157293, Valid Loss: 0.02604588149611044
Epoch: 95, Train Loss: 0.025879264684631628, Valid Loss: 0.02604588149611044
Epoch: 96, Train Loss: 0.025875066471654475, Valid Loss: 0.02591006972183071
Epoch: 97, Train Loss: 0.02580176794845032, Valid Loss: 0.02591006972183071
Epoch: 98, Train Loss: 0.025838665690658943, Valid Loss: 0.02591006972183071
Epoch: 99, Train Loss: 0.025735144778785687, Valid Loss: 0.02581254472908363
